timestamp,site,buy,sell
2025-10-26T08:31:10+03:00,tavex_100g,22828.0,22458.0
2025-10-26T08:41:11+03:00,topgold_100g,22749.0,22749.0
2025-10-26T08:41:11+03:00,zlatenrezerv_100g,22766.98,22364.55
2025-10-26T08:41:11+03:00,tavex_1g,256.0,232.0
2025-10-26T08:41:11+03:00,tavex_100g,22828.0,22458.0
2025-10-26T08:47:33+03:00,topgold_100g,22749.0,22749.0
2025-10-26T08:47:33+03:00,zlatenrezerv_100g,22766.98,22364.55
2025-10-26T08:47:33+03:00,tavex_1g,256.0,232.0
2025-10-26T08:47:33+03:00,tavex_100g,22828.0,22458.0
2025-10-26T08:53:50+03:00,topgold_100g,22749.0,22749.0
2025-10-26T08:53:50+03:00,zlatenrezerv_100g,22766.98,22364.55
2025-10-26T08:53:50+03:00,tavex_1g,256.0,232.0
2025-10-26T08:53:50+03:00,tavex_100g,22828.0,22458.0
2025-10-26T08:59:45+03:00,topgold_100g,22749.0,22749.0
2025-10-26T08:59:45+03:00,zlatenrezerv_100g,22766.98,22364.55
2025-10-26T08:59:45+03:00,tavex_1g,256.0,232.0
2025-10-26T08:59:45+03:00,tavex_100g,22828.0,22458.0
2025-10-26T09:27:46+03:00,topgold_100g,22749.0,22749.0
2025-10-26T09:27:46+03:00,zlatenrezerv_100g,22766.98,22364.55
2025-10-26T09:27:46+03:00,tavex_1g,256.0,232.0
2025-10-26T09:27:46+03:00,tavex_100g,22828.0,22458.0
2025-10-26T09:46:16+03:00,topgold_100g,22749.0,22749.0
2025-10-26T09:46:16+03:00,zlatenrezerv_100g,22766.98,22364.55
2025-10-26T09:46:16+03:00,tavex_1g,256.0,232.0
2025-10-26T09:46:16+03:00,tavex_100g,22828.0,22458.0
2025-10-26T09:53:46+03:00,topgold_100g,22749.0,22749.0
2025-10-26T09:53:46+03:00,zlatenrezerv_100g,22766.98,22364.55
2025-10-26T09:53:46+03:00,tavex_1g,256.0,232.0
2025-10-26T09:53:46+03:00,tavex_100g,22828.0,22458.0
2025-10-26T10:00:13+03:00,topgold_100g,22749.0,22749.0
2025-10-26T10:00:13+03:00,zlatenrezerv_100g,22766.98,22364.55
2025-10-26T10:00:13+03:00,tavex_1g,256.0,232.0
2025-10-26T10:00:13+03:00,tavex_100g,22828.0,22458.0
2025-10-26T10:17:53+03:00,topgold_100g,22749.0,22749.0
2025-10-26T10:17:53+03:00,zlatenrezerv_100g,22766.98,22364.55
2025-10-26T10:17:53+03:00,tavex_1g,256.0,232.0
2025-10-26T10:17:53+03:00,tavex_100g,22828.0,22458.0
2025-10-26T10:28:00+03:00,topgold_100g,22749.0,22749.0
2025-10-26T10:28:00+03:00,zlatenrezerv_100g,22766.98,22364.55
2025-10-26T10:28:00+03:00,tavex_1g,256.0,232.0
2025-10-26T10:28:00+03:00,tavex_100g,22828.0,22458.0
2025-10-26T10:35:15+03:00,topgold_100g,22749.0,22749.0
2025-10-26T10:35:15+03:00,zlatenrezerv_100g,22766.98,22364.55
2025-10-26T10:35:15+03:00,tavex_1g,256.0,232.0
2025-10-26T10:35:15+03:00,tavex_100g,22828.0,22458.0
2025-10-26T10:41:18+03:00,topgold_100g,22749.0,22749.0
2025-10-26T10:41:18+03:00,zlatenrezerv_100g,22766.98,22364.55
2025-10-26T10:41:18+03:00,tavex_1g,256.0,232.0
2025-10-26T10:41:18+03:00,tavex_100g,22828.0,22458.0
2025-10-26T10:47:13+03:00,topgold_100g,22749.0,22749.0
2025-10-26T10:47:13+03:00,zlatenrezerv_100g,22766.98,22364.55
2025-10-26T10:47:13+03:00,tavex_1g,256.0,232.0
2025-10-26T10:47:13+03:00,tavex_100g,22828.0,22458.0
2025-10-26T10:53:50+03:00,topgold_100g,22749.0,22749.0
2025-10-26T10:53:50+03:00,zlatenrezerv_100g,22766.98,22364.55
2025-10-26T10:53:50+03:00,tavex_1g,256.0,232.0
2025-10-26T10:53:50+03:00,tavex_100g,22828.0,22458.0
2025-10-26T11:00:11+03:00,topgold_100g,22749.0,22749.0
2025-10-26T11:00:11+03:00,zlatenrezerv_100g,22766.98,22364.55
2025-10-26T11:00:11+03:00,tavex_1g,256.0,232.0
2025-10-26T11:00:11+03:00,tavex_100g,22828.0,22458.0
2025-10-26T11:24:17+03:00,topgold_100g,22749.0,22749.0
2025-10-26T11:24:17+03:00,zlatenrezerv_100g,22766.98,22364.55
2025-10-26T11:24:17+03:00,tavex_1g,256.0,232.0
2025-10-26T11:24:17+03:00,tavex_100g,22828.0,22458.0
2025-10-26T11:38:51+03:00,topgold_100g,22749.0,22749.0
2025-10-26T11:38:51+03:00,zlatenrezerv_100g,22766.98,22364.55
2025-10-26T11:38:51+03:00,tavex_1g,256.0,232.0
2025-10-26T11:38:51+03:00,tavex_100g,22828.0,22458.0
2025-10-26T11:47:38+03:00,topgold_100g,22749.0,22749.0
2025-10-26T11:47:38+03:00,zlatenrezerv_100g,22766.98,22364.55
2025-10-26T11:47:38+03:00,tavex_1g,256.0,232.0
2025-10-26T11:47:38+03:00,tavex_100g,22828.0,22458.0
2025-10-26T11:53:24+03:00,topgold_100g,22749.0,22749.0
2025-10-26T11:53:24+03:00,zlatenrezerv_100g,22766.98,22364.55
2025-10-26T11:53:24+03:00,tavex_1g,256.0,232.0
2025-10-26T11:53:24+03:00,tavex_100g,22828.0,22458.0
2025-10-26T11:59:59+03:00,topgold_100g,22749.0,22749.0
2025-10-26T11:59:59+03:00,zlatenrezerv_100g,22766.98,22364.55
2025-10-26T11:59:59+03:00,tavex_1g,256.0,232.0
2025-10-26T11:59:59+03:00,tavex_100g,22828.0,22458.0
2025-10-26T12:18:27+03:00,topgold_100g,22749.0,22749.0
2025-10-26T12:18:27+03:00,zlatenrezerv_100g,22766.98,22364.55
2025-10-26T12:18:27+03:00,tavex_1g,256.0,232.0
2025-10-26T12:18:27+03:00,tavex_100g,22828.0,22458.0
2025-10-26T12:30:20+03:00,topgold_100g,22749.0,22749.0
2025-10-26T12:30:20+03:00,zlatenrezerv_100g,22766.98,22364.55
2025-10-26T12:30:20+03:00,tavex_1g,256.0,232.0
